product_id,title,status,source_method,source_url,current_word_count,generated_word_count,updated,skipped_reason,seo_title,seo_description
9096036385007,Namecheap Stellar Plus Shared Hosting,ACTIVE,insufficient,,17,0,false,Could not gather enough trustworthy source material,Namecheap Stellar Plus Shared Hosting,Unlimited shared hosting with SSD and CDN.
9096036712687,SiteGround GoGeek Shared Hosting,ACTIVE,insufficient,,10,0,false,Could not gather enough trustworthy source material,SiteGround GoGeek Shared Hosting,Premium WordPress shared hosting.
9096052310255,AccuWeb Dedicated Shared Hosting,ACTIVE,insufficient,,8,0,false,Could not gather enough trustworthy source material,AccuWeb Dedicated Shared Hosting,Windows/Linux dedicated hosting.
9096052605167,GoDaddy Dedicated Shared Hosting,ACTIVE,insufficient,,10,0,false,Could not gather enough trustworthy source material,GoDaddy Dedicated Shared Hosting,Full control dedicated hosting.
9096053031151,HostPapa Dedicated Shared Hosting,ACTIVE,insufficient,,7,0,false,Could not gather enough trustworthy source material,HostPapa Dedicated Shared Hosting,Full control dedicated hosting.
9096079442159,AccuWeb VPS Shared Hosting,ACTIVE,insufficient,,10,0,false,Could not gather enough trustworthy source material,AccuWeb VPS Shared Hosting,Windows/Linux VPS hosting.
9096080130287,GoDaddy VPS Shared Hosting,ACTIVE,insufficient,,9,0,false,Could not gather enough trustworthy source material,GoDaddy VPS Shared Hosting,High-performance VPS hosting.
9096080556271,HostPapa VPS Shared Hosting,ACTIVE,insufficient,,9,0,false,Could not gather enough trustworthy source material,HostPapa VPS Shared Hosting,Eco-friendly VPS hosting.
9096164868335,AccuWeb Cloud Shared Hosting,ACTIVE,insufficient,,7,0,false,Could not gather enough trustworthy source material,AccuWeb Cloud Shared Hosting,Unlimited cloud hosting on Windows/Linux.
9096166047983,HostPapa Cloud Shared Hosting,ACTIVE,insufficient,,7,0,false,Could not gather enough trustworthy source material,HostPapa Cloud Shared Hosting,Scalable cloud hosting.
9096167031023,SiteGround Cloud Shared Hosting,ACTIVE,insufficient,,10,0,false,Could not gather enough trustworthy source material,SiteGround Cloud Shared Hosting,Scalable cloud shared hosting.
9096170242287,AccuWeb WP Shared Hosting,ACTIVE,insufficient,,10,0,false,Could not gather enough trustworthy source material,AccuWeb WP Shared Hosting,Managed WordPress on Windows/Linux.
9096170832111,GoDaddy Managed WP Shared Hosting,ACTIVE,insufficient,,10,0,false,Could not gather enough trustworthy source material,GoDaddy Managed WP Shared Hosting,Managed WordPress hosting.
9096171520239,HostPapa WP Shared Hosting,ACTIVE,insufficient,,9,0,false,Could not gather enough trustworthy source material,HostPapa WP Shared Hosting,Optimized WordPress hosting.
9096172667119,Namecheap EasyWP Shared Hosting,ACTIVE,insufficient,,9,0,false,Could not gather enough trustworthy source material,Namecheap EasyWP Shared Hosting,Managed WordPress on cloud.
9096172962031,SiteGround StartUp Shared Hosting,ACTIVE,insufficient,,11,0,false,Could not gather enough trustworthy source material,SiteGround StartUp Shared Hosting,Managed WordPress shared hosting for beginners.
9096861679855,"Bluehost Business WordPress Hosting – Powerful, Secure & Scalable for Growing Sites",ACTIVE,insufficient,,86,0,false,Could not gather enough trustworthy source material,Bluehost Business WordPress Hosting for Growing Sites,"Get scalable, secure WordPress hosting for multiple sites with 50GB NVMe storage, strong security, backups, and phone support—ideal for growing businesses."
9096861712623,Bluehost Premium WordPress Hosting – High-Performance Managed Hosting for Demanding Sites,ACTIVE,insufficient,,146,0,false,Could not gather enough trustworthy source material,Bluehost Premium WordPress Hosting – High-Performance Managed Plan,"Boost site speed and reliability with Bluehost Premium—high-performance WordPress hosting featuring 6X CPU power, NVMe storage, strong security, and 24/7 support."
9096861745391,Cloudways Basic Managed Hosting,ACTIVE,insufficient,,17,0,false,Could not gather enough trustworthy source material,Cloudways Basic Managed Hosting,Fully managed hosting solution by Cloudways with optimized performance and expert support.
9096861843695,Cloudways Business Managed Hosting,ACTIVE,insufficient,,17,0,false,Could not gather enough trustworthy source material,Cloudways Business Managed Hosting,Fully managed hosting solution by Cloudways with optimized performance and expert support.
9096862630127,Liquid Web Business Managed Hosting,ACTIVE,insufficient,,18,0,false,Could not gather enough trustworthy source material,Liquid Web Business Managed Hosting,Fully managed hosting solution by Liquid Web with optimized performance and expert support.
9096862728431,Liquid Web Enterprise Managed Hosting,ACTIVE,insufficient,,18,0,false,Could not gather enough trustworthy source material,Liquid Web Enterprise Managed Hosting,Fully managed hosting solution by Liquid Web with optimized performance and expert support.
9096862826735,Liquid Web Pro Managed Hosting,ACTIVE,insufficient,,18,0,false,Could not gather enough trustworthy source material,Liquid Web Pro Managed Hosting,Fully managed hosting solution by Liquid Web with optimized performance and expert support.
9102044561647,Volusion Plans,ACTIVE,insufficient,,19,0,false,Could not gather enough trustworthy source material,,
9102081851631,Managed Magento Hosting,ACTIVE,insufficient,,19,0,false,Could not gather enough trustworthy source material,,
9102081949935,Liquid Web eCommerce Managed Hosting,ACTIVE,insufficient,,17,0,false,Could not gather enough trustworthy source material,,
9102082179311,Cloudways (WooCommerce Magento on cloud servers),ACTIVE,insufficient,,25,0,false,Could not gather enough trustworthy source material,,
9102082375919,Bluehost Managed WooCommerce Premium,ACTIVE,insufficient,,19,0,false,Could not gather enough trustworthy source material,Bluehost WooCommerce eCommerce Premium – Advanced WordPress Store Hosting,"Build a powerful online store with Bluehost WooCommerce Premium—fast hosting with advanced eCommerce tools, daily backups, strong security, and built-in SEO features."
9102082474223,Liquid Web Nexcess Magento Plans,ACTIVE,insufficient,,19,0,false,Could not gather enough trustworthy source material,,
9102082769135,Media Temple VPS Managed for eCommerce,ACTIVE,insufficient,,24,0,false,Could not gather enough trustworthy source material,,
9104580346095,Spark AR (AI for AR effects on Meta platforms),ACTIVE,insufficient,,13,0,false,Could not gather enough trustworthy source material,,
9104611082479,Sprinklr (AI for social media and customer experience management),ACTIVE,insufficient,,7,0,false,Could not gather enough trustworthy source material,,
9107921993967,DeepCode (AI for code analysis and bug detection),ACTIVE,insufficient,,10,0,false,Could not gather enough trustworthy source material,,
9108446249199,Jukebox (AI for generating music with lyrics),ACTIVE,insufficient,,11,0,false,Could not gather enough trustworthy source material,,
9108446314735,MuseNet (AI for multi-instrument music composition),ACTIVE,insufficient,,12,0,false,Could not gather enough trustworthy source material,,
9111822631151,Tableau AI (AI for data visualization and insights),ACTIVE,insufficient,,16,0,false,Could not gather enough trustworthy source material,,
9111849173231,Socratic (Google) for homework,ACTIVE,insufficient,,14,0,false,Could not gather enough trustworthy source material,,
9112023040239,Ecopia AI (AI for environmental mapping and land use),ACTIVE,insufficient,,20,0,false,Could not gather enough trustworthy source material,,
9112044863727,Aequitas (AI for auditing bias and fairness in algorithms),ACTIVE,insufficient,,10,0,false,Could not gather enough trustworthy source material,,
9112045191407,Responsible AI Toolkit (Microsoft) (AI for ethical AI development),ACTIVE,insufficient,,13,0,false,Could not gather enough trustworthy source material,,
9112477794543,Upstart (AI for credit risk assessment and lending),ACTIVE,insufficient,,27,0,false,Could not gather enough trustworthy source material,,
9112479072495,Bloomberg Terminal AI (AI for financial market analysis),ACTIVE,insufficient,,21,0,false,Could not gather enough trustworthy source material,,
9113822003439,Havok AI (AI for physics-based game interactions),ACTIVE,insufficient,,11,0,false,Could not gather enough trustworthy source material,,
9113822101743,AIGameDev (AI for game AI research and prototyping),ACTIVE,insufficient,,11,0,false,Could not gather enough trustworthy source material,,
9113900351727,Zebra Medical Vision (AI for medical imaging analysis),ACTIVE,insufficient,,10,0,false,Could not gather enough trustworthy source material,,
9113901105391,DeepMind Health (AI for medical research and diagnostics),ACTIVE,insufficient,,11,0,false,Could not gather enough trustworthy source material,,
9113901236463,Caption Health (AI for guided ultrasound imaging),ACTIVE,insufficient,,8,0,false,Could not gather enough trustworthy source material,,
9116613247215,SparkCognition (AI for predictive maintenance and analytics),ACTIVE,insufficient,,12,0,false,Could not gather enough trustworthy source material,,
9116690710767,Mindstrong (AI for mental health monitoring),ACTIVE,insufficient,,15,0,false,Could not gather enough trustworthy source material,,
9116869984495,Heliograf (AI for sports and election reporting),ACTIVE,insufficient,,17,0,false,Could not gather enough trustworthy source material,,
9116893872367,Zillow AI (AI for property valuation and market trends),ACTIVE,insufficient,,14,0,false,Could not gather enough trustworthy source material,,
9122865414383,FireEye Helix (AI for security operations and analytics),ACTIVE,insufficient,,11,0,false,Could not gather enough trustworthy source material,,
9131105943791,Second Spectrum (AI for sports analytics and visualization),ACTIVE,insufficient,,14,0,false,Could not gather enough trustworthy source material,,
9147062976751,Bluehost Enhanced WordPress Hosting – Maximum Power for High-Intensity Sites,ACTIVE,insufficient,,154,0,false,Could not gather enough trustworthy source material,Bluehost Enhanced WordPress Hosting – High-Power Managed Performance,"Get 8X CPU power and 200GB NVMe storage with Bluehost Enhanced—fast, secure WordPress hosting built for high-intensity sites and demanding online projects."
9147141259503,Bluehost CLOUD 10 – High-Performance WordPress Cloud Hosting for Heavy Traffic,ACTIVE,insufficient,,136,0,false,Could not gather enough trustworthy source material,Bluehost CLOUD 10 – High-Performance Cloud Hosting,"Boost speed and uptime with Bluehost CLOUD 10—100% SLA, 20 vCPUs, global caching, SSD storage, real-time security, and priority support for heavy-traffic WordPress sites."
9148454240495,Bluehost CLOUD 25 – High-Capacity Cloud Hosting for Agencies & Power Users,ACTIVE,insufficient,,146,0,false,Could not gather enough trustworthy source material,Bluehost CLOUD 25 – High-Performance Cloud Hosting for Agencies,"75 vCPUs, SSD storage, and 100% uptime SLA deliver powerful cloud hosting for agencies and high-traffic applications."
9148700786927,Bluehost CLOUD 50 – Ultra-High-Performance Cloud Hosting for Enterprise Workloads,ACTIVE,insufficient,,142,0,false,Could not gather enough trustworthy source material,Bluehost CLOUD 50 – Enterprise-Grade Cloud Hosting Power,"150 vCPUs, SSD storage, and 100% uptime SLA deliver extreme performance for enterprise cloud workloads."
9149206036719,Bluehost Standard NVMe 4 VPS – Entry-Level Virtual Server with High-Speed Storage,ACTIVE,insufficient,,108,0,false,Could not gather enough trustworthy source material,Bluehost Standard NVMe 4 VPS – Fast Entry-Level VPS Hosting,"2 vCPUs, 4GB RAM, and NVMe storage deliver dependable starter VPS performance with unmetered bandwidth."
9151930663151,Bluehost Ultimate NVMe 16 VPS – Maximum Power and Storage for High-Demand Applications,ACTIVE,insufficient,,122,0,false,Could not gather enough trustworthy source material,Bluehost Ultimate NVMe 16 VPS – High-Power VPS for Demanding Apps,"8 vCPUs, 16GB RAM, and 450GB NVMe storage provide high-speed performance for enterprise-grade VPS workloads."
9152072155375,Bluehost NVMe 8 VPS – High-Performance VPS for Larger Tech Stacks,ACTIVE,insufficient,,88,0,false,Could not gather enough trustworthy source material,Bluehost NVMe 8 VPS – Powerful VPS for Larger Development Stacks,"4 vCPUs, 8GB RAM, and 200GB NVMe storage offer fast, scalable performance for modern applications and growing workloads."
9153085276399,Ericsson AI (AI for 5G network management),ACTIVE,insufficient,,15,0,false,Could not gather enough trustworthy source material,,
9153085440239,Huawei AI (AI for telecom infrastructure analytics),ACTIVE,insufficient,,13,0,false,Could not gather enough trustworthy source material,,
9153158119663,ClosersCopy (AI for sales and marketing copy),ACTIVE,insufficient,,12,0,false,Could not gather enough trustworthy source material,,
9177875775727,Tripadvisor AI (AI for personalized travel recommendations),ACTIVE,insufficient,,13,0,false,Could not gather enough trustworthy source material,Tripadvisor AI,Tripadvisor AI for personalized travel planning and recommendations.
9177875874031,Expedia AI (AI for travel itinerary planning),ACTIVE,insufficient,,14,0,false,Could not gather enough trustworthy source material,Expedia AI,Expedia AI for AI-powered travel itinerary planning.
9177892159727,Adobe Premiere Pro AI: AI features for automated video editing,ACTIVE,insufficient,,23,0,false,Could not gather enough trustworthy source material,Adobe Premiere Pro | Professional AI Video Editing,Edit videos professionally with AI-powered features in Premiere Pro.
9177892520175,Videoleap AI: Mobile-friendly AI video editing tool,ACTIVE,insufficient,,23,0,false,Could not gather enough trustworthy source material,Videoleap AI | Mobile Video Editor with AI,Edit videos professionally on mobile with AI-powered features and effects.
9195610472687,Engagedly 360 Degree Feedback,ACTIVE,insufficient,,92,0,false,Could not gather enough trustworthy source material,Engagedly 360 Degree Feedback Software for Employee Engagement,"Run effective 360-degree feedback with Engagedly. Improve leadership development, employee engagement, and performance management."
9195610570991,Assemblo 360 Degree Feedback,ACTIVE,insufficient,,88,0,false,Could not gather enough trustworthy source material,Assemblo 360 Degree Feedback Software for Leadership Development,"Deliver structured 360-degree feedback with Assemblo. Support leadership growth, coaching programs, and actionable employee development."
9195611324655,IBM Kenexa 360 Degree Feedback,ACTIVE,insufficient,,96,0,false,Could not gather enough trustworthy source material,IBM Kenexa 360 Degree Feedback Software for Enterprise Talent Management,"Run enterprise-scale 360-degree feedback with IBM Kenexa. Gain deep leadership insights, support succession planning, and drive performance improvement."
9195725619439,Twinmotion - Real-Time 3D Visualization Software for Architects,ACTIVE,insufficient,,54,0,false,Could not gather enough trustworthy source material,Twinmotion Real-Time 3D Visualization Software for Architecture,"Twinmotion is a real-time 3D visualization tool for architects and designers to create immersive renders, videos, and VR experiences directly from BIM and CAD models."
