"product_id","title","status","source_method","source_url","current_word_count","generated_word_count","updated","skipped_reason","seo_title","seo_description"
"9096031994095","AccuWeb Beginner Shared Hosting","ACTIVE","insufficient","","13","0","false","Could not gather enough trustworthy source material","AccuWeb Beginner Shared Hosting","Windows shared hosting for beginners."
"9096032059631","AccuWeb Enterprise Shared Hosting","ACTIVE","insufficient","","9","0","false","Could not gather enough trustworthy source material","AccuWeb Enterprise Shared Hosting","Unlimited Windows shared hosting for enterprise."
"9096032125167","AccuWeb Professional Shared Hosting","ACTIVE","search snippets","https://www.accuwebhosting.com/","10","469","true","","AccuWeb Professional Shared Hosting | Managed WordPress Hosting","AccuWeb Professional Shared Hosting is a managed wordpress hosting. Review its features, workflow fit, and overall value before you compare options."
"9096032190703","AccuWeb Turbo Shared Hosting","ACTIVE","insufficient","","10","0","false","Could not gather enough trustworthy source material","AccuWeb Turbo Shared Hosting","High-performance Windows shared hosting."
"9096032256239","Bluehost Starter WordPress Shared Hosting","ACTIVE","insufficient","","78","0","false","Could not gather enough trustworthy source material","Bluehost Starter WordPress Hosting – Fast, Secure & Affordable Plan","Get fast, secure, and beginner-friendly WordPress hosting with the Bluehost Starter Plan. Ideal for small websites and blogs with managed updates, strong security, and reliable performance."
"9096032420079","Bluehost eCommerce Essentials – WordPress Hosting Optimized for Online Selling","ACTIVE","insufficient","","137","0","false","Could not gather enough trustworthy source material","Bluehost eCommerce Essentials WordPress Hosting for Online Stores","Build and grow your online store with Bluehost eCommerce Essentials—fast WordPress hosting with WooCommerce tools, security, and powerful commerce features."
"9096032583919","Bluehost Pro WordPress Hosting – High-Performance Managed Hosting for Growing Businesses","ACTIVE","insufficient","","153","0","false","Could not gather enough trustworthy source material","Bluehost Pro Shared Hosting","Premium shared hosting with dedicated IP."
"9096033468655","GoDaddy Web Hosting Deluxe","ACTIVE","insufficient","","15","0","false","Could not gather enough trustworthy source material","GoDaddy Web Hosting Deluxe","Shared hosting for multiple sites with free SSL."
"9096033632495","GoDaddy Web Hosting Ultimate","ACTIVE","insufficient","","13","0","false","Could not gather enough trustworthy source material","GoDaddy Web Hosting Ultimate","Premium shared hosting with unlimited storage."
"9096034156783","HostGator Baby Shared Hosting","ACTIVE","search snippets","https://www.hostgator.com/web-hosting","13","452","true","","HostGator Baby Shared Hosting | Shared Hosting","HostGator Baby Shared Hosting is a shared hosting. Review its features, workflow fit, and overall value before you compare options."
"9096034222319","HostGator Business Shared Hosting","ACTIVE","search snippets","https://www.hostgator.com/web-hosting","13","452","true","","HostGator Business Shared Hosting | Shared Hosting","HostGator Business Shared Hosting is a shared hosting. Review its features, workflow fit, and overall value before you compare options."
"9096034287855","HostGator Hatchling Shared Hosting","ACTIVE","search snippets","https://www.hostgator.com/web-hosting","22","444","true","","HostGator Hatchling Shared Hosting | Shared Hosting","HostGator Hatchling Shared Hosting is a shared hosting. Review its features, workflow fit, and overall value before you compare options."
"9096035172591","InterServer Cloud Shared Hosting","ACTIVE","search snippets","https://www.interserver.net/","7","470","true","","InterServer Cloud Shared Hosting | Shared Hosting","InterServer Cloud Shared Hosting is a shared hosting. Review its features, workflow fit, and overall value before you compare options."
"9096035238127","InterServer Standard Shared Hosting","ACTIVE","search snippets","https://www.interserver.net/webhosting/compare-plans.html","10","450","true","","InterServer Standard Shared Hosting | Managed WordPress Hosting","InterServer Standard Shared Hosting is a managed wordpress hosting. Review its features, workflow fit, and overall value before you compare options."
"9096036253935","Namecheap Stellar Shared Hosting","ACTIVE","insufficient","","24","0","false","Could not gather enough trustworthy source material","Namecheap Stellar Shared Hosting","Affordable shared hosting with SSD and unmetered bandwidth."
"9096036319471","Namecheap Stellar Business Shared Hosting","ACTIVE","insufficient","","16","0","false","Could not gather enough trustworthy source material","Namecheap Stellar Business Shared Hosting","Premium shared hosting for businesses with cloud storage."
"9096036385007","Namecheap Stellar Plus Shared Hosting","ACTIVE","insufficient","","17","0","false","Could not gather enough trustworthy source material","Namecheap Stellar Plus Shared Hosting","Unlimited shared hosting with SSD and CDN."
"9096036516079","ScalaHosting Entry Shared Hosting","ACTIVE","search snippets","https://www.scalahosting.com/","9","459","true","","ScalaHosting Entry Shared Hosting | Shared Hosting","ScalaHosting Entry Shared Hosting is a shared hosting. Review its features, workflow fit, and overall value before you compare options."
"9096036581615","ScalaHosting Mini Shared Hosting","ACTIVE","search snippets","https://www.scalahosting.com/","9","459","true","","ScalaHosting Mini Shared Hosting | Shared Hosting","ScalaHosting Mini Shared Hosting is a shared hosting. Review its features, workflow fit, and overall value before you compare options."
"9096036647151","ScalaHosting Start Shared Hosting","ACTIVE","search snippets","https://www.scalahosting.com/","10","459","true","","ScalaHosting Start Shared Hosting | Shared Hosting","ScalaHosting Start Shared Hosting is a shared hosting. Review its features, workflow fit, and overall value before you compare options."
"9096036712687","SiteGround GoGeek Shared Hosting","ACTIVE","insufficient","","10","0","false","Could not gather enough trustworthy source material","SiteGround GoGeek Shared Hosting","Premium WordPress shared hosting."
"9096052310255","AccuWeb Dedicated Shared Hosting","ACTIVE","insufficient","","8","0","false","Could not gather enough trustworthy source material","AccuWeb Dedicated Shared Hosting","Windows/Linux dedicated hosting."
"9096052605167","GoDaddy Dedicated Shared Hosting","ACTIVE","insufficient","","10","0","false","Could not gather enough trustworthy source material","GoDaddy Dedicated Shared Hosting","Full control dedicated hosting."
"9096052867311","HostGator Dedicated Shared Hosting","ACTIVE","search snippets","https://www.hostgator.com/about","7","447","true","","HostGator Dedicated Shared Hosting | Shared Hosting","HostGator Dedicated Shared Hosting is a shared hosting. Review its features, workflow fit, and overall value before you compare options."
"9096052932847","HostGator Dedicated Pro Shared Hosting","ACTIVE","search snippets","https://www.hostgator.com/about","8","454","true","","HostGator Dedicated Pro Shared Hosting | Shared Hosting","HostGator Dedicated Pro Shared Hosting is a shared hosting. Review its features, workflow fit, and overall value before you compare options."
"9096053031151","HostPapa Dedicated Shared Hosting","ACTIVE","insufficient","","7","0","false","Could not gather enough trustworthy source material","HostPapa Dedicated Shared Hosting","Full control dedicated hosting."
"9096053162223","InterServer Dedicated Shared Hosting","ACTIVE","search snippets","https://www.interserver.net/","7","470","true","","InterServer Dedicated Shared Hosting | Shared Hosting","InterServer Dedicated Shared Hosting is a shared hosting. Review its features, workflow fit, and overall value before you compare options."
"9096053489903","ScalaHosting Dedicated Shared Hosting","ACTIVE","search snippets","https://www.scalahosting.com/","9","457","true","","ScalaHosting Dedicated Shared Hosting | Shared Hosting","ScalaHosting Dedicated Shared Hosting is a shared hosting. Review its features, workflow fit, and overall value before you compare options."
"9096079442159","AccuWeb VPS Shared Hosting","ACTIVE","insufficient","","10","0","false","Could not gather enough trustworthy source material","AccuWeb VPS Shared Hosting","Windows/Linux VPS hosting."
"9096080130287","GoDaddy VPS Shared Hosting","ACTIVE","insufficient","","9","0","false","Could not gather enough trustworthy source material","GoDaddy VPS Shared Hosting","High-performance VPS hosting."
"9096080490735","HostGator VPS Shared Hosting","ACTIVE","search snippets","https://www.hostgator.com/about","7","455","true","","HostGator VPS Shared Hosting | Shared Hosting","HostGator VPS Shared Hosting is a shared hosting. Review its features, workflow fit, and overall value before you compare options."
"9096080556271","HostPapa VPS Shared Hosting","ACTIVE","insufficient","","9","0","false","Could not gather enough trustworthy source material","HostPapa VPS Shared Hosting","Eco-friendly VPS hosting."
"9096080851183","InterServer VPS Shared Hosting","ACTIVE","search snippets","https://www.interserver.net/","9","464","true","","InterServer VPS Shared Hosting | Shared Hosting","InterServer VPS Shared Hosting is a shared hosting. Review its features, workflow fit, and overall value before you compare options."
"9096081375471","ScalaHosting VPS Shared Hosting","ACTIVE","search snippets","https://www.scalahosting.com/","7","451","true","","ScalaHosting VPS Shared Hosting | Shared Hosting","ScalaHosting VPS Shared Hosting is a shared hosting. Review its features, workflow fit, and overall value before you compare options."
"9096164868335","AccuWeb Cloud Shared Hosting","ACTIVE","insufficient","","7","0","false","Could not gather enough trustworthy source material","AccuWeb Cloud Shared Hosting","Unlimited cloud hosting on Windows/Linux."
"9096166047983","HostPapa Cloud Shared Hosting","ACTIVE","insufficient","","7","0","false","Could not gather enough trustworthy source material","HostPapa Cloud Shared Hosting","Scalable cloud hosting."
"9096166867183","ScalaHosting Cloud Shared Hosting","ACTIVE","search snippets","https://www.scalahosting.com/","9","459","true","","ScalaHosting Cloud Shared Hosting | Shared Hosting","ScalaHosting Cloud Shared Hosting is a shared hosting. Review its features, workflow fit, and overall value before you compare options."
"9096167031023","SiteGround Cloud Shared Hosting","ACTIVE","insufficient","","10","0","false","Could not gather enough trustworthy source material","SiteGround Cloud Shared Hosting","Scalable cloud shared hosting."
"9096170242287","AccuWeb WP Shared Hosting","ACTIVE","insufficient","","10","0","false","Could not gather enough trustworthy source material","AccuWeb WP Shared Hosting","Managed WordPress on Windows/Linux."
"9096170832111","GoDaddy Managed WP Shared Hosting","ACTIVE","insufficient","","10","0","false","Could not gather enough trustworthy source material","GoDaddy Managed WP Shared Hosting","Managed WordPress hosting."
"9096170963183","GoDaddy Hosting for WordPress Basic","ACTIVE","insufficient","","14","0","false","Could not gather enough trustworthy source material","GoDaddy WordPress Basic Hosting","Optimized WordPress shared hosting."
"9096171389167","HostGator WordPress Shared Hosting","ACTIVE","search snippets","https://www.hostgator.com/managed-wordpress-hosting","10","467","true","","HostGator WordPress Shared Hosting | Managed WordPress Hosting","HostGator WordPress Shared Hosting is a managed wordpress hosting. Review its features, workflow fit, and overall value before you compare options."
"9096171520239","HostPapa WP Shared Hosting","ACTIVE","insufficient","","9","0","false","Could not gather enough trustworthy source material","HostPapa WP Shared Hosting","Optimized WordPress hosting."
"9096171946223","InterServer WP Shared Hosting","ACTIVE","search snippets","https://www.interserver.net/webhosting/compare-plans.html","7","442","true","","InterServer WP Shared Hosting | Managed WordPress Hosting","InterServer WP Shared Hosting is a managed wordpress hosting. Review its features, workflow fit, and overall value before you compare options."
"9096172667119","Namecheap EasyWP Shared Hosting","ACTIVE","insufficient","","9","0","false","Could not gather enough trustworthy source material","Namecheap EasyWP Shared Hosting","Managed WordPress on cloud."
"9096172798191","ScalaHosting WP Shared Hosting","ACTIVE","search snippets","https://www.scalahosting.com/","9","459","true","","ScalaHosting WP Shared Hosting | Managed WordPress Hosting","ScalaHosting WP Shared Hosting is a managed wordpress hosting. Review its features, workflow fit, and overall value before you compare options."
"9096172962031","SiteGround StartUp Shared Hosting","ACTIVE","insufficient","","11","0","false","Could not gather enough trustworthy source material","SiteGround StartUp Shared Hosting","Managed WordPress shared hosting for beginners."
"9096861679855","Bluehost Business WordPress Hosting – Powerful, Secure & Scalable for Growing Sites","ACTIVE","insufficient","","86","0","false","Could not gather enough trustworthy source material","Bluehost Business WordPress Hosting for Growing Sites","Get scalable, secure WordPress hosting for multiple sites with 50GB NVMe storage, strong security, backups, and phone support—ideal for growing businesses."
"9096861712623","Bluehost Premium WordPress Hosting – High-Performance Managed Hosting for Demanding Sites","ACTIVE","insufficient","","146","0","false","Could not gather enough trustworthy source material","Bluehost Premium WordPress Hosting – High-Performance Managed Plan","Boost site speed and reliability with Bluehost Premium—high-performance WordPress hosting featuring 6X CPU power, NVMe storage, strong security, and 24/7 support."
"9096861745391","Cloudways Basic Managed Hosting","ACTIVE","insufficient","","17","0","false","Could not gather enough trustworthy source material","Cloudways Basic Managed Hosting","Fully managed hosting solution by Cloudways with optimized performance and expert support."
"9096861843695","Cloudways Business Managed Hosting","ACTIVE","insufficient","","17","0","false","Could not gather enough trustworthy source material","Cloudways Business Managed Hosting","Fully managed hosting solution by Cloudways with optimized performance and expert support."
"9096861909231","Cloudways Pro Managed Hosting","ACTIVE","search snippets","https://www.cloudways.com/en/vps-hosting.php","17","447","true","","Cloudways Pro Managed Hosting | VPS Hosting","Cloudways Pro Managed Hosting is a vps hosting. Review its features, workflow fit, and overall value before you compare options."
"9096861974767","HostGator Business Managed Hosting","ACTIVE","search snippets","https://www.hostgator.com/managed-wordpress-hosting","17","446","true","","HostGator Business Managed Hosting | Managed WordPress Hosting","HostGator Business Managed Hosting is a managed wordpress hosting. Review its features, workflow fit, and overall value before you compare options."
"9096862073071","HostGator Enterprise Managed Hosting","ACTIVE","search snippets","https://www.hostgator.com/managed-wordpress-hosting","17","454","true","","HostGator Enterprise Managed Hosting | Managed WordPress Hosting","HostGator Enterprise Managed Hosting is a managed wordpress hosting. Review its features, workflow fit, and overall value before you compare options."
"9096862138607","HostGator Pro Managed Hosting","ACTIVE","search snippets","https://www.hostgator.com/managed-wordpress-hosting","17","467","true","","HostGator Pro Managed Hosting | Managed WordPress Hosting","HostGator Pro Managed Hosting is a managed wordpress hosting. Review its features, workflow fit, and overall value before you compare options."
"9096862630127","Liquid Web Business Managed Hosting","ACTIVE","insufficient","","18","0","false","Could not gather enough trustworthy source material","Liquid Web Business Managed Hosting","Fully managed hosting solution by Liquid Web with optimized performance and expert support."
"9096862728431","Liquid Web Enterprise Managed Hosting","ACTIVE","insufficient","","18","0","false","Could not gather enough trustworthy source material","Liquid Web Enterprise Managed Hosting","Fully managed hosting solution by Liquid Web with optimized performance and expert support."
"9096862826735","Liquid Web Pro Managed Hosting","ACTIVE","insufficient","","18","0","false","Could not gather enough trustworthy source material","Liquid Web Pro Managed Hosting","Fully managed hosting solution by Liquid Web with optimized performance and expert support."
"9102044561647","Volusion Plans","ACTIVE","insufficient","","19","0","false","Could not gather enough trustworthy source material","",""
"9102081851631","Managed Magento Hosting","ACTIVE","insufficient","","19","0","false","Could not gather enough trustworthy source material","",""
"9102081949935","Liquid Web eCommerce Managed Hosting","ACTIVE","insufficient","","17","0","false","Could not gather enough trustworthy source material","",""
"9102082179311","Cloudways (WooCommerce Magento on cloud servers)","ACTIVE","insufficient","","25","0","false","Could not gather enough trustworthy source material","",""
"9102082375919","Bluehost Managed WooCommerce Premium","ACTIVE","insufficient","","19","0","false","Could not gather enough trustworthy source material","Bluehost WooCommerce eCommerce Premium – Advanced WordPress Store Hosting","Build a powerful online store with Bluehost WooCommerce Premium—fast hosting with advanced eCommerce tools, daily backups, strong security, and built-in SEO features."
"9102082408687","HostGator Cloud for eCommerce WooCommerce","ACTIVE","search snippets","https://www.hostgator.com/","19","463","true","","HostGator Cloud for eCommerce WooCommerce | HostGator","HostGator Cloud for eCommerce WooCommerce is a managed wordpress hosting. Review its features, workflow fit, and overall value before you compare options."
"9102082474223","Liquid Web Nexcess Magento Plans","ACTIVE","insufficient","","19","0","false","Could not gather enough trustworthy source material","",""
"9102082769135","Media Temple VPS Managed for eCommerce","ACTIVE","insufficient","","24","0","false","Could not gather enough trustworthy source material","",""
"9102082867439","InterServer Ecommerce VPS hosting","ACTIVE","search snippets","https://www.interserver.net/webhosting/index.html","18","468","true","","InterServer Ecommerce VPS hosting | VPS Hosting","InterServer Ecommerce VPS hosting is a vps hosting. Review its features, workflow fit, and overall value before you compare options."
"9104547217647","Prospera (AI for agricultural data analytics)","ACTIVE","web search","https://en.wikipedia.org/wiki/Pr%C3%B3spera","24","462","true","","Prospera | AI Governance Platform","Prospera is an ai governance platform. Review its features, workflow fit, and overall value before you compare options."
"9104547250415","AgroScout (AI for pest and disease detection)","ACTIVE","insufficient","","23","0","false","Could not gather enough trustworthy source material","",""
"9104580346095","Spark AR (AI for AR effects on Meta platforms)","ACTIVE","insufficient","","13","0","false","Could not gather enough trustworthy source material","",""
"9104610820335","Salesforce Einstein (AI for CRM and sales forecasting)","ACTIVE","search snippets","https://www.salesforce.com/in/","6","487","true","","Salesforce Einstein | Business AI","Salesforce Einstein is a business ai. Review its features, workflow fit, and overall value before you compare options."
"9104610918639","Pipedrive AI (AI for sales pipeline optimization)","ACTIVE","search snippets","https://www.pipedrive.com/","7","475","true","","Pipedrive AI | Business AI","Pipedrive AI is a business ai. Review its features, workflow fit, and overall value before you compare options."
"9104610984175","Marketo Engage (AI for marketing campaign optimization)","ACTIVE","search snippets","https://business.adobe.com/products/marketo.html","6","467","true","","Marketo Engage | Workflow Automation Tool","Marketo Engage is a workflow automation tool. Review its features, workflow fit, and overall value before you compare options."
"9104611082479","Sprinklr (AI for social media and customer experience management)","ACTIVE","web search","https://en.wikipedia.org/wiki/Sprinklr","7","498","true","","Sprinklr | SEO Content Tool","Sprinklr is a seo content tool. Review its features, workflow fit, and overall value before you compare options."
"9104611213551","Netsuite AI (AI for financial and operational insights)","ACTIVE","insufficient","","8","0","false","Could not gather enough trustworthy source material","",""
"9107921993967","DeepCode (AI for code analysis and bug detection)","ACTIVE","insufficient","","10","0","false","Could not gather enough trustworthy source material","",""
"9108446249199","Jukebox (AI for generating music with lyrics)","ACTIVE","insufficient","","11","0","false","Could not gather enough trustworthy source material","",""
"9108446314735","MuseNet (AI for multi-instrument music composition)","ACTIVE","insufficient","","12","0","false","Could not gather enough trustworthy source material","",""
"9111822631151","Tableau AI (AI for data visualization and insights)","ACTIVE","search snippets","https://www.tableau.com/products/artificial-intelligence","16","424","true","","Tableau AI | Analytics Platform","Tableau AI is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9111822729455","H2O.ai (Open-source AI for predictive analytics)","ACTIVE","search snippets","https://h2o.ai/platform/ai-cloud/make/h2o/","16","498","true","","H2O.ai | Analytics Platform","H2O.ai is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9111822991599","Qlik Sense (AI for data visualization and insights)","ACTIVE","search snippets","https://community.qlik.com/t5/Support-Updates/Introducing-Agentic-AI-with-Qlik/ba-p/2542349","21","482","true","","Qlik Sense | Analytics Platform","Qlik Sense is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9111849107695","Quizlet (Study tools and flashcards)","ACTIVE","insufficient","","12","0","false","Could not gather enough trustworthy source material","",""
"9111849173231","Socratic (Google) for homework","ACTIVE","insufficient","","14","0","false","Could not gather enough trustworthy source material","",""
"9111849533679","Chegg AI (Study tools and tutoring)","ACTIVE","search snippets","https://www.chegg.com/homework-help/questions-and-answers?msockid=10f76a3378ba6b450ff97d0579906a69","19","437","true","","Chegg AI | Education AI","Chegg AI is an education ai. Review its features, workflow fit, and overall value before you compare options."
"9112023040239","Ecopia AI (AI for environmental mapping and land use)","ACTIVE","insufficient","","20","0","false","Could not gather enough trustworthy source material","",""
"9112044863727","Aequitas (AI for auditing bias and fairness in algorithms)","ACTIVE","insufficient","","10","0","false","Could not gather enough trustworthy source material","",""
"9112045191407","Responsible AI Toolkit (Microsoft) (AI for ethical AI development)","ACTIVE","insufficient","","13","0","false","Could not gather enough trustworthy source material","",""
"9112477630703","Kensho (AI for financial data analysis and insights)","ACTIVE","search snippets","https://kensho.com/","50","472","true","","Kensho | Finance AI","Kensho is a finance ai. Review its features, workflow fit, and overall value before you compare options."
"9112477794543","Upstart (AI for credit risk assessment and lending)","ACTIVE","insufficient","","27","0","false","Could not gather enough trustworthy source material","",""
"9112479072495","Bloomberg Terminal AI (AI for financial market analysis)","ACTIVE","insufficient","","21","0","false","Could not gather enough trustworthy source material","",""
"9113821282543","Unity AI (AI for game development and NPC behavior)","ACTIVE","search snippets","https://unity.com/features/ai","11","529","true","","Unity AI | Gaming AI","Unity AI is a gaming ai. Review its features, workflow fit, and overall value before you compare options."
"9113821413615","Unreal Engine AI (AI for realistic NPC and environment creation)","ACTIVE","search snippets","https://forums.unrealengine.com/t/visai-an-ai-framework/126220","14","511","true","","Unreal Engine AI | Gaming AI","Unreal Engine AI is a gaming ai. Review its features, workflow fit, and overall value before you compare options."
"9113822003439","Havok AI (AI for physics-based game interactions)","ACTIVE","insufficient","","11","0","false","Could not gather enough trustworthy source material","",""
"9113822101743","AIGameDev (AI for game AI research and prototyping)","ACTIVE","insufficient","","11","0","false","Could not gather enough trustworthy source material","",""
"9113900351727","Zebra Medical Vision (AI for medical imaging analysis)","ACTIVE","insufficient","","10","0","false","Could not gather enough trustworthy source material","",""
"9113901105391","DeepMind Health (AI for medical research and diagnostics)","ACTIVE","search snippets","https://deepmind.google/blog/codoc-developing-reliable-ai-tools-for-healthcare/","11","344","true","","DeepMind Health | Healthcare AI","DeepMind Health is a healthcare ai. Review its features, workflow fit, and overall value before you compare options."
"9113901236463","Caption Health (AI for guided ultrasound imaging)","ACTIVE","insufficient","","8","0","false","Could not gather enough trustworthy source material","",""
"9116613247215","SparkCognition (AI for predictive maintenance and analytics)","ACTIVE","insufficient","","12","0","false","Could not gather enough trustworthy source material","",""
"9116690710767","Mindstrong (AI for mental health monitoring)","ACTIVE","insufficient","","15","0","false","Could not gather enough trustworthy source material","",""
"9116690907375","Happify (AI for mental wellness activities)","ACTIVE","insufficient","","14","0","false","Could not gather enough trustworthy source material","",""
"9116869984495","Heliograf (AI for sports and election reporting)","ACTIVE","insufficient","","17","0","false","Could not gather enough trustworthy source material","",""
"9116893872367","Zillow AI (AI for property valuation and market trends)","ACTIVE","insufficient","","14","0","false","Could not gather enough trustworthy source material","",""
"9116894167279","CREXi (AI for real estate transaction analytics)","ACTIVE","search snippets","https://www.crexi.com/?msockid=0877b5fddfdd61c70339a2cbde43609c","12","491","true","","CREXi | Analytics Platform","CREXi is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9120222118127","Manthan (AI for retail customer analytics)","ACTIVE","web search","https://en.wikipedia.org/wiki/Manthan","15","436","true","","Manthan | Analytics Platform","Manthan is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9120262455535","Fetch Robotics (AI for warehouse automation robots)","ACTIVE","search snippets","https://fetchrobotics.com/","10","356","true","","Fetch Robotics | Workflow Automation Tool","Fetch Robotics is a workflow automation tool. Review its features, workflow fit, and overall value before you compare options."
"9120313344239","Lucidworks (AI for intelligent search and discovery)","ACTIVE","search snippets","https://lucidworks.com/company","11","483","true","","Lucidworks | Workflow Automation Tool","Lucidworks is a workflow automation tool. Review its features, workflow fit, and overall value before you compare options."
"9122865414383","FireEye Helix (AI for security operations and analytics)","ACTIVE","insufficient","","11","0","false","Could not gather enough trustworthy source material","",""
"9122865840367","Secureworks Taegis (AI for managed security services)","ACTIVE","search snippets","https://www.sophos.com/en-us/secureworks-sophos-acquistion","11","476","true","","Secureworks Taegis | AI Governance Platform","Secureworks Taegis is an ai governance platform. Review its features, workflow fit, and overall value before you compare options."
"9131105943791","Second Spectrum (AI for sports analytics and visualization)","ACTIVE","insufficient","","14","0","false","Could not gather enough trustworthy source material","",""
"9131106173167","Sportradar (AI for sports betting and analytics)","ACTIVE","search snippets","https://sportcenter.media.sportradar.com/","14","491","true","","Sportradar | Analytics Platform","Sportradar is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9131122753775","Coupa Supply Chain (AI for procurement and supply chain analytics)","ACTIVE","insufficient","","15","0","false","Could not gather enough trustworthy source material","",""
"9147062976751","Bluehost Enhanced WordPress Hosting – Maximum Power for High-Intensity Sites","ACTIVE","insufficient","","154","0","false","Could not gather enough trustworthy source material","Bluehost Enhanced WordPress Hosting – High-Power Managed Performance","Get 8X CPU power and 200GB NVMe storage with Bluehost Enhanced—fast, secure WordPress hosting built for high-intensity sites and demanding online projects."
"9147112947951","Bluehost Elite WordPress Hosting","ACTIVE","insufficient","","153","0","false","Could not gather enough trustworthy source material","Bluehost Elite WordPress Hosting – Enterprise-Level Performance","Power your high-traffic sites with Bluehost Elite—10X CPU, 250GB NVMe storage, strong security, and fully managed WordPress hosting for enterprise-grade performance."
"9147141259503","Bluehost CLOUD 10 – High-Performance WordPress Cloud Hosting for Heavy Traffic","ACTIVE","insufficient","","136","0","false","Could not gather enough trustworthy source material","Bluehost CLOUD 10 – High-Performance Cloud Hosting","Boost speed and uptime with Bluehost CLOUD 10—100% SLA, 20 vCPUs, global caching, SSD storage, real-time security, and priority support for heavy-traffic WordPress sites."
